ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1895,51,25,29,94303,4,0.1,1,0,0,0,0,1,1
1896,26,2,72,95003,4,2.6,1,0,0,0,0,1,0
1899,50,24,43,95630,4,0.1,1,0,0,0,0,1,0
1900,59,33,34,94115,1,0.2,1,0,0,0,0,1,0
1902,43,19,201,94305,2,6.67,1,0,0,1,0,1,0
1905,38,14,91,95060,2,0.0,1,0,0,0,0,1,0
1906,25,-1,112,92507,2,2.0,1,241,0,0,0,1,0
1907,42,17,98,92866,2,0.4,1,275,0,0,0,1,0
1908,42,18,115,93711,1,0.3,1,0,0,0,0,0,0
1914,57,33,134,92110,4,0.9,1,198,1,0,0,1,0
1916,37,11,69,91911,3,2.1,1,0,0,1,0,0,0
1924,45,19,22,90639,1,0.2,1,0,0,0,0,1,0
1926,43,19,81,90245,1,0.3,1,218,0,0,0,1,0
1928,35,10,62,93106,3,2.3,1,0,0,0,0,0,0
1931,56,29,51,94080,3,1.0,2,0,0,0,0,1,0
1932,28,2,140,92122,2,2.0,1,0,0,0,0,1,0
1933,64,39,73,90073,3,2.4,1,185,0,0,0,0,0
1940,55,31,23,94122,2,0.2,1,0,0,0,0,1,0
1942,43,19,58,95307,2,3.2,1,0,0,0,0,1,0
1944,49,23,39,95521,4,2.6,1,0,0,0,0,0,0
1946,57,33,30,93106,3,1.5,1,151,0,1,0,1,0
1949,39,15,62,93955,4,2.4,1,86,0,0,0,0,0
1954,49,25,22,90058,4,0.2,1,83,0,0,0,1,0
1957,42,18,89,94539,4,0.8,1,184,0,0,0,0,0
1958,29,4,121,90028,2,3.3,1,0,0,0,0,1,0
1959,28,2,42,95762,1,1.5,1,0,0,0,0,1,1
1960,50,24,130,95833,1,1.0,1,0,0,0,0,0,0
1962,52,26,114,94304,1,4.9,1,0,0,0,0,0,0
1963,28,4,155,90019,1,6.33,1,0,0,0,0,0,0
1964,62,38,50,94539,2,1.1,1,0,0,0,0,0,1
1965,34,10,34,95060,1,1.5,2,111,0,0,0,0,1
1970,64,38,115,94105,1,2.0,1,0,0,0,0,1,1
1971,27,3,148,92780,1,1.5,1,397,0,0,0,1,1
1974,47,22,11,92192,2,0.0,1,78,0,0,0,0,0
1976,29,3,113,94132,2,0.2,1,0,0,0,0,1,1
1977,39,13,80,95616,2,1.8,1,0,0,0,0,1,0
1980,41,17,11,91330,1,1.0,1,0,0,0,0,0,0
1981,45,19,141,94706,1,2.4,1,0,0,0,0,1,0
1983,58,33,18,94701,3,0.1,2,110,0,0,0,1,0
1984,31,5,20,94720,2,0.3,1,0,0,0,0,0,0
1987,42,17,114,90065,2,0.4,1,0,0,0,0,0,0
1989,52,28,18,91301,1,0.3,1,120,0,0,0,1,0
1992,46,22,30,90747,3,0.5,1,0,0,0,0,0,0
1993,52,28,38,94302,2,0.8,1,0,0,0,0,0,1
1994,30,5,122,94545,2,3.1,1,0,0,0,0,0,0
1995,32,8,183,94080,1,6.0,1,0,0,0,0,0,0
2003,30,4,142,92126,3,4.2,1,359,1,0,0,0,0
2004,44,20,124,90277,1,4.7,1,0,0,0,0,1,1
2008,48,21,78,94010,3,2.0,2,0,0,0,0,1,1
2010,25,0,99,92735,1,1.9,1,323,0,0,0,0,0
2011,61,36,41,96001,2,1.5,1,0,0,0,0,0,0
2013,57,31,51,93943,1,1.4,1,0,0,0,0,1,1
2016,30,5,141,95747,1,0.8,1,0,0,0,0,1,0
2017,41,17,93,92835,4,0.8,1,218,0,0,0,0,0
2019,63,39,160,90089,2,2.1,1,0,0,0,0,1,1
2020,43,17,44,94611,1,0.2,1,0,0,1,1,1,0
2021,59,34,33,94303,3,0.2,1,0,0,1,0,0,0
2024,55,29,55,94720,1,0.2,1,151,0,0,0,1,0
2025,36,12,113,94305,4,0.2,1,0,1,0,0,0,0
2028,38,12,179,94596,2,0.0,1,380,0,0,0,0,0
2031,63,38,111,95814,2,3.9,1,207,0,1,1,1,1
2032,60,35,80,94608,3,0.5,1,0,0,0,0,1,0
2033,62,37,32,90266,3,0.2,1,0,0,1,0,0,1
2034,49,23,83,92126,1,0.3,1,0,0,0,0,1,1
2036,36,10,29,93065,4,1.0,1,0,0,0,0,1,1
2039,50,24,150,94551,1,7.3,1,0,0,0,0,1,1
2043,41,17,121,94102,1,0.3,1,0,0,0,0,1,0
2045,51,25,102,92677,1,0.3,1,0,0,0,0,1,0
2048,63,38,134,90640,3,4.0,2,0,1,0,0,0,1
2052,34,8,38,90018,4,0.2,1,0,0,0,0,0,0
2053,28,3,120,94080,1,0.8,1,170,0,0,0,0,0
2054,58,32,85,92110,2,2.0,1,161,0,1,1,1,1
2055,39,15,89,92126,2,1.9,1,0,0,0,0,0,0
2057,33,8,20,92691,3,1.3,1,83,0,0,0,0,1
2058,37,12,125,91754,2,3.9,1,0,0,0,0,1,1
2060,28,3,173,92121,2,6.7,1,222,0,0,0,1,0
2063,57,31,55,92521,3,2.5,1,219,0,0,1,1,1
2066,29,5,83,92354,3,1.5,1,0,0,0,0,1,1
2068,58,32,180,91770,1,2.9,1,0,0,0,0,0,1
2070,30,4,35,90059,4,0.8,1,0,0,0,0,1,1
2071,62,37,95,91107,3,0.5,1,0,0,0,0,0,0
2072,52,28,83,94705,1,0.0,1,0,0,0,0,1,0
2073,29,3,39,95831,4,0.2,1,137,0,0,0,1,1
2077,49,23,119,91030,1,7.3,1,398,0,0,0,0,0
2091,50,25,79,95023,1,2.9,1,307,0,0,0,0,1
2095,57,31,64,90024,3,2.5,1,208,0,0,0,0,1
2099,59,35,94,90089,1,3.8,1,272,0,0,0,0,0
2100,53,29,10,90095,2,0.4,1,0,0,0,0,0,0
2101,31,6,145,93940,1,0.8,1,84,0,0,0,1,0
2104,37,13,153,90630,2,6.5,1,0,0,0,0,1,1
2107,62,38,132,90210,1,2.9,1,0,0,0,0,0,0
2109,56,32,85,94132,3,2.67,1,0,0,1,0,1,0
2111,28,4,104,94301,3,2.5,1,0,0,0,0,0,0
2112,60,34,40,94105,1,1.6,1,0,0,0,0,1,0
2113,27,2,103,93117,1,1.9,1,120,0,0,0,1,0
2114,57,33,25,92064,2,1.0,1,0,0,0,0,1,0
2116,57,31,30,95070,3,1.4,1,0,0,0,0,0,0
2117,44,17,70,94920,3,2.67,2,0,0,0,0,0,0
2119,31,5,125,91320,2,1.3,1,0,0,0,0,1,1
2123,55,29,64,93437,3,0.8,1,119,0,0,0,0,1
2125,35,9,44,92054,3,0.9,1,89,0,0,0,0,0
2126,44,20,93,91910,4,0.8,1,101,0,0,0,1,0
2127,44,19,83,92121,4,0.4,1,141,0,0,0,0,0
2128,40,14,179,94720,2,0.0,1,0,0,0,0,0,0
2131,55,31,74,94607,3,2.67,1,0,0,0,0,0,1
2132,55,31,15,95747,1,0.2,1,0,0,0,0,0,0
2133,59,35,11,94949,2,1.0,1,0,0,0,0,0,1
2139,36,11,40,93611,2,1.1,2,166,0,1,0,0,0
2142,28,4,38,92109,4,1.6,1,0,0,0,0,0,0
2143,55,31,62,93943,4,1.5,1,0,0,0,0,1,0
2144,56,31,65,92093,3,1.7,1,109,0,0,0,0,0
2146,57,32,40,94720,3,1.7,1,0,0,0,0,1,1
2148,27,3,20,92007,4,1.0,1,0,0,0,0,0,0
2150,48,22,150,95039,1,7.3,1,193,0,0,0,0,0
2151,62,38,54,91320,1,0.8,1,0,0,1,0,0,1
2154,40,14,123,90041,1,5.2,1,0,0,0,0,1,0
2156,62,38,154,94305,1,2.9,1,0,0,0,0,1,0
2157,35,11,93,90747,2,2.7,1,0,0,0,0,1,1
2158,25,0,71,93727,4,0.2,1,78,0,1,0,0,0
2159,50,25,83,94720,4,3.1,1,0,1,0,0,0,1
2162,52,28,38,94131,4,0.9,2,95,0,0,0,1,1
2165,27,3,104,92007,2,2.5,1,184,0,1,0,1,0
2168,65,40,162,94596,1,1.3,1,0,0,0,0,1,0
2174,34,10,34,93407,1,1.7,1,164,0,0,0,0,0
2175,30,5,123,95605,2,3.1,1,0,0,0,0,1,0
2176,37,12,160,94305,2,3.3,1,0,0,0,0,0,0
2178,31,7,108,94507,1,4.0,1,0,0,0,0,1,0
2187,26,2,92,96001,2,0.2,1,0,0,0,0,1,0
2190,48,23,128,94309,1,0.6,1,0,0,0,0,1,1
2191,27,3,110,96150,2,0.2,1,294,0,1,0,0,1
2192,42,18,171,90027,2,8.0,1,0,0,0,0,1,0
2193,25,1,13,95814,4,1.0,1,95,0,0,0,0,1
2196,51,27,33,92037,4,0.2,1,83,0,0,0,1,0
2201,50,25,29,90095,2,1.3,1,0,0,0,0,0,0
2202,41,16,111,92009,2,0.4,1,0,0,0,0,0,0
2204,50,25,130,91320,1,0.6,1,311,0,0,0,0,0
2205,63,37,20,94704,2,0.4,1,76,0,0,0,0,0
2206,63,37,101,95819,2,2.8,1,0,0,0,0,0,0
2210,36,10,33,94080,3,0.9,1,0,0,0,0,0,0
2213,46,22,83,95060,1,2.7,1,0,0,0,0,1,0
2214,61,37,45,94610,1,0.8,1,0,0,0,0,0,0
2217,64,40,89,94707,1,3.8,1,0,0,0,0,0,0
2223,45,20,41,95008,1,0.3,1,0,0,0,0,1,0
2227,25,1,98,90717,1,5.4,1,0,0,0,0,1,0
2232,46,20,134,94575,1,5.7,1,146,0,1,0,1,0
2233,59,33,140,95035,2,0.5,1,262,0,0,0,1,0
2236,63,37,141,92121,2,6.9,1,0,0,0,0,1,1
2238,30,5,134,92647,1,0.0,1,0,0,0,0,1,1
2240,55,29,42,95833,4,2.5,1,0,0,1,0,0,0
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0
2243,41,17,45,93437,1,1.8,1,172,0,1,0,1,0
2251,46,22,154,93109,1,5.0,1,0,0,0,0,1,0
2253,58,32,41,95819,3,1.4,1,0,0,0,0,1,0
2254,59,35,25,95827,2,0.3,1,75,0,0,0,1,0
2255,46,22,53,90025,2,1.7,1,109,0,0,0,0,0
2256,33,9,79,94612,1,0.1,1,0,0,0,0,1,0
2258,47,23,130,91763,2,1.4,1,0,0,0,0,0,0
2259,59,33,93,91320,2,0.7,2,0,0,0,0,0,0
2260,24,0,82,90401,3,0.8,1,0,0,0,0,1,0
2264,47,21,28,92868,3,1.5,1,0,0,0,0,1,0
2267,38,13,143,94550,1,4.1,1,0,0,0,0,0,0
2271,26,2,51,92103,4,2.6,1,0,0,0,0,1,0
2272,60,34,101,94928,3,4.4,1,0,0,0,0,1,1
2273,27,3,90,91365,3,0.8,1,0,0,0,0,1,0
2276,40,16,115,94305,1,3.4,1,0,0,0,0,1,0
2277,29,3,172,92093,4,4.4,1,0,1,0,0,0,0
2279,30,4,204,91107,2,4.5,1,0,0,0,0,1,0
2280,47,23,34,91711,4,0.6,1,0,0,0,1,1,1
2283,38,14,90,94110,2,2.7,1,0,0,0,0,1,1
2285,47,23,22,94901,4,0.6,1,0,0,0,0,1,1
2292,47,23,90,95449,1,2.7,1,323,0,0,0,0,0
2293,57,33,170,95051,2,2.1,2,0,1,0,0,0,0
2295,39,15,129,90035,2,1.9,1,0,0,0,0,0,0
2297,27,3,82,94305,2,0.2,1,0,0,0,0,0,1
2301,66,41,70,93711,3,2.2,1,0,0,0,0,0,0
2303,42,17,155,92806,1,7.0,1,0,0,0,0,0,1
2305,27,2,170,95818,3,4.7,1,0,1,0,0,1,0
2306,32,7,185,92009,2,6.7,1,0,0,0,1,1,1
2307,37,13,82,92373,2,2.2,1,0,0,0,0,0,0
2308,56,31,60,92009,3,1.7,1,0,0,0,0,1,0
2310,36,12,29,94583,1,1.33,1,81,0,0,0,1,0
2311,32,6,32,92806,2,0.3,1,0,0,0,0,0,0
2313,48,22,83,91345,2,2.4,2,0,0,0,0,1,0
2314,58,32,54,94035,3,0.3,2,0,0,0,0,1,1
2317,54,30,112,94920,2,6.8,1,0,0,0,0,1,0
2320,34,9,198,95819,2,3.0,1,422,0,0,0,1,0
2323,62,37,129,94143,1,1.3,1,0,0,0,0,1,0
2326,55,30,85,94591,1,0.1,3,0,0,0,0,0,0
2327,45,19,73,94086,4,2.9,1,0,0,0,0,0,0
2329,27,2,130,92182,3,4.4,1,192,1,0,0,1,0
2330,30,4,39,94022,1,1.5,1,0,0,0,0,1,0
2334,45,21,61,95812,3,0.7,1,0,0,1,1,1,1
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0
2339,42,18,130,94611,2,7.5,1,0,0,0,0,0,1
2341,33,9,44,94112,1,1.2,1,0,0,0,0,0,0
2343,62,37,92,94608,3,0.5,1,310,0,0,0,1,0
2344,58,34,55,90032,1,0.8,1,168,0,0,0,1,1
2345,65,40,20,94608,3,0.5,1,102,0,0,0,1,1
2346,65,40,89,90291,1,4.1,1,299,1,0,1,1,0
2349,51,25,85,94015,4,4.9,1,0,0,0,0,1,1
2350,59,35,94,94610,1,4.3,1,76,0,1,1,1,0
2351,52,28,22,91711,2,0.4,1,0,0,0,0,1,1
2355,35,9,8,94043,1,0.4,2,0,0,0,0,1,0
2365,59,35,88,94923,2,1.6,1,0,0,0,0,0,1
2368,26,1,80,95616,4,0.2,1,0,0,0,0,1,1
2369,48,22,78,94588,3,2.1,1,0,0,0,0,1,1
2370,50,24,45,94005,4,0.1,1,93,0,0,0,1,0
2373,34,10,45,93943,3,2.8,1,153,0,0,0,1,1
2377,58,33,23,91768,3,0.2,1,0,0,0,0,0,0
2378,47,23,160,92037,2,6.67,1,0,0,0,0,0,0
2380,42,18,110,94720,2,6.1,1,182,0,0,0,1,0
2384,63,39,52,90033,2,1.1,1,0,0,0,0,1,1
2385,62,37,53,92028,2,2.8,1,0,0,0,0,1,0
2387,31,5,72,94542,3,1.6,1,0,0,0,0,1,0
2389,64,39,23,91768,3,0.5,1,0,0,1,0,0,0
2391,33,9,41,95814,3,2.0,1,108,0,0,0,1,0
2393,44,20,138,94143,2,3.3,1,0,0,0,0,0,1
2394,53,28,14,94005,4,0.8,1,0,0,0,0,1,1
2395,42,18,145,94065,2,8.0,1,505,0,0,0,0,0
2397,34,10,43,95014,1,1.7,1,142,0,0,0,0,1
2399,53,29,90,95053,2,0.3,1,217,0,1,0,0,1
2404,38,13,140,90210,4,0.5,1,0,1,0,0,0,0
2409,48,22,85,94105,3,1.1,1,203,0,0,0,1,0
2410,55,31,73,95207,3,2.67,1,219,0,0,0,1,0
2411,29,4,130,92630,2,6.7,1,0,0,0,0,0,1
2413,61,36,59,93118,4,1.7,1,148,0,0,0,0,0
2415,34,10,134,91775,1,4.0,1,0,0,0,0,0,0
2416,45,21,11,94143,4,0.2,1,106,0,0,0,1,1
2419,41,17,28,95616,1,0.7,1,0,0,0,0,0,1
2421,63,39,40,91304,1,0.8,1,118,0,0,0,0,1
2423,58,32,163,95014,2,0.5,1,400,0,0,0,0,0
2429,39,12,108,92717,4,3.67,2,301,1,0,0,0,1
2431,23,-1,73,92120,4,2.6,1,0,0,0,0,1,0
2432,56,31,54,91380,4,2.1,1,0,0,0,0,1,0
2435,38,12,93,95616,1,5.2,1,267,0,0,0,1,0
2437,53,29,39,92626,3,1.5,1,0,0,0,0,1,0
2439,62,37,29,91030,1,0.3,3,0,0,0,0,0,1
2442,64,38,38,94305,2,0.3,1,186,0,0,0,1,1
2443,39,15,41,90028,2,1.7,1,0,0,0,0,0,0
2447,25,1,70,93010,4,2.6,1,218,0,0,0,1,0
2448,44,19,201,95819,2,8.8,1,0,0,0,0,1,1
2450,31,7,64,94720,1,1.2,1,0,0,0,0,1,0
2452,51,25,119,93940,1,4.9,1,208,0,0,0,1,1
2457,54,30,39,95211,2,0.8,1,0,0,0,0,0,1
2461,31,5,32,92123,2,0.3,2,130,0,0,0,1,0
2463,52,28,23,95828,3,0.4,1,0,0,0,0,1,0
2464,35,9,44,92009,4,0.2,1,0,0,0,0,1,0
2465,60,36,32,92407,3,0.4,2,165,0,0,0,1,0
2466,58,34,25,90059,2,0.3,1,123,0,0,0,1,0
2469,49,23,133,94304,1,7.3,1,0,0,0,0,1,1
2473,62,36,119,94720,2,2.0,1,0,0,0,0,0,0
2474,57,32,39,92182,4,0.9,1,147,0,0,0,0,0
2476,52,26,79,95817,3,0.8,1,183,0,0,0,0,0
2479,30,5,178,94063,2,6.7,1,0,0,0,0,0,0
2483,28,4,129,92115,1,1.5,1,0,0,0,0,0,1
2484,44,18,68,93943,4,2.9,1,0,0,1,0,0,0
2486,61,36,48,94025,3,1.5,1,0,0,0,0,0,1
2487,61,36,130,92717,1,1.3,1,257,0,0,0,0,0
2489,38,14,105,94708,2,1.9,1,0,0,0,0,1,0
2490,29,3,41,92626,4,0.2,1,0,0,0,0,1,0
2492,38,14,80,92868,2,2.7,1,0,0,0,0,1,0
2493,28,3,134,96091,2,3.1,1,0,0,0,0,1,0
2495,35,9,63,92697,2,1.8,1,0,0,0,0,1,0
2496,46,22,70,94701,4,1.9,1,212,0,0,0,0,1
2499,38,14,111,92028,2,6.1,1,326,0,0,0,0,0
2501,28,2,121,92096,2,2.0,1,341,0,0,0,1,0
2505,48,24,61,91380,2,1.7,1,229,0,0,0,0,1
2506,33,7,43,96064,4,0.8,1,0,0,0,0,0,0
2508,59,34,60,90048,4,2.1,1,234,0,0,0,1,1
2509,40,15,63,93407,3,3.0,1,0,0,1,0,1,0
2511,62,38,52,95616,4,1.3,2,0,0,0,0,1,1
2512,51,27,92,92121,4,3.0,1,0,1,0,1,1,1
2513,58,32,111,90212,2,1.4,1,298,0,0,0,1,0
2518,57,31,120,95616,2,2.0,1,0,0,0,0,0,1
2520,60,36,10,92121,2,1.0,1,0,0,0,0,1,1
2522,49,23,29,94551,4,1.8,1,0,0,0,0,1,1
2523,63,37,145,94025,2,6.9,1,0,0,0,0,1,0
2524,49,23,100,95403,2,6.3,1,0,0,0,0,0,0
2525,49,25,24,95678,3,0.4,1,0,0,0,0,1,0
2526,32,8,60,95816,1,1.2,1,0,0,0,0,1,1
2529,57,31,79,91335,3,4.4,1,0,0,0,0,0,1
2532,59,35,14,94305,2,1.0,1,107,0,0,0,1,0
2533,53,28,19,94608,4,0.8,1,106,0,0,0,0,1
2538,53,27,75,94303,1,1.9,2,0,0,0,0,1,0
2539,37,12,175,92037,2,7.8,1,297,0,0,0,1,1
2540,32,7,98,95929,1,4.2,1,171,1,1,1,0,0
2541,49,23,41,95521,4,0.1,1,153,0,0,0,1,0
2547,50,25,9,91911,2,0.0,1,0,0,1,0,0,0
2549,48,24,80,91343,1,2.7,1,0,0,0,0,1,0
2555,63,39,53,93940,1,0.8,1,0,0,0,0,0,0
2557,28,4,82,92831,3,1.5,1,103,0,0,0,1,0
2559,43,19,172,95136,2,6.67,1,0,0,0,0,1,0
2560,36,12,88,90212,2,2.7,1,0,0,0,0,1,0
2567,30,5,42,94305,1,1.0,1,184,0,0,0,0,0
2568,58,33,142,92333,2,3.9,1,0,0,0,0,0,1
2569,46,21,34,92373,2,1.3,1,0,0,0,0,1,0
2570,35,10,139,90024,1,4.6,1,0,0,0,0,0,0
2571,30,4,154,95621,2,4.5,1,207,0,0,0,1,0
2574,58,34,80,90095,2,1.6,1,0,0,0,0,1,1
2575,45,18,10,92037,3,0.67,2,100,0,0,0,1,0
2577,60,36,30,93711,4,1.3,1,118,0,0,0,1,1
2579,45,21,164,90638,1,5.0,1,0,0,0,0,0,1
2581,31,7,149,92624,1,6.0,1,0,0,0,0,0,0
2584,37,11,71,91302,1,2.5,1,185,0,0,0,1,1
2587,47,23,149,92675,4,6.1,1,0,1,0,0,0,1
2589,61,36,29,93065,1,1.3,1,0,0,0,0,0,0
2590,64,40,123,90840,1,3.8,1,0,0,0,0,1,1
2593,57,32,69,94710,4,0.7,1,245,0,0,0,0,0
2596,35,10,105,92780,1,4.6,1,0,0,0,0,0,0
2597,33,8,39,95032,3,2.3,1,0,0,0,0,0,0
2598,47,23,163,92653,1,5.0,1,0,0,0,0,0,0
2599,46,20,9,94005,1,0.2,1,0,0,0,0,1,0
2603,52,26,161,93108,4,4.3,1,0,1,0,1,1,1
2604,53,27,60,90049,1,0.2,1,0,0,0,0,1,0
2607,46,22,73,92648,2,1.7,1,216,0,0,0,1,0
2608,57,33,49,94305,4,1.5,1,214,0,1,1,1,1
2609,61,35,79,94024,2,2.0,1,194,0,0,0,1,1
2610,42,18,120,93407,2,7.5,1,0,0,1,0,0,0
2611,40,16,60,94501,2,3.2,1,0,0,0,0,0,0
2616,57,32,68,94542,4,0.7,1,191,0,0,0,1,1
2618,44,20,65,92037,2,2.5,1,0,0,0,0,1,0
2620,33,8,62,92093,3,2.3,1,98,0,0,0,0,1
2621,48,22,152,95616,1,0.0,1,0,0,0,0,0,0
2624,42,17,111,94304,3,3.0,1,0,1,1,1,0,1
2625,47,21,82,94109,3,2.1,1,0,0,0,0,0,0
2628,56,30,61,93106,3,2.5,1,193,0,0,0,1,0
2633,50,24,81,94720,1,4.9,1,248,0,0,0,1,0
2634,49,25,13,95054,3,0.4,1,106,0,0,0,1,0
2635,34,9,75,94303,1,2.8,1,194,0,0,0,0,0
2637,38,13,179,93943,1,4.1,1,0,0,0,0,1,0
2641,39,13,81,94309,2,2.8,1,0,0,0,0,1,0
2642,29,5,133,90095,1,5.4,1,212,0,0,0,1,0
2646,36,12,93,95125,2,2.2,1,0,0,0,0,1,0
2648,61,37,155,91605,1,2.9,1,0,0,0,0,1,0
2649,26,0,155,93105,2,7.2,1,0,0,0,0,0,0
2650,33,8,68,92407,4,1.3,1,0,0,0,0,1,0
2651,64,40,52,95060,2,1.1,1,226,0,0,0,0,0
2653,24,0,44,90089,4,1.6,1,180,0,0,0,1,0
2654,30,5,121,94555,2,3.1,1,408,0,0,0,1,0
2655,60,36,49,94965,4,2.2,1,204,0,1,0,1,0
2657,40,15,144,91040,1,4.1,1,0,0,0,0,0,0
2659,30,4,44,94304,1,1.5,1,109,0,0,0,0,0
2662,66,41,145,90009,1,2.5,1,0,0,0,0,1,0
2663,65,41,158,92346,2,2.1,1,0,0,0,0,0,0
2664,54,28,78,91311,4,4.9,1,0,0,0,0,0,0
2669,60,35,113,94507,1,0.9,1,406,0,0,0,1,0
2671,59,33,142,94080,2,2.7,1,0,0,0,0,0,0
2672,62,37,128,92093,1,2.5,1,0,0,0,0,0,0
2675,30,6,101,90245,2,0.6,1,0,0,0,0,1,0
2677,44,20,122,91765,1,0.3,1,0,0,1,0,1,0
2678,32,8,70,91423,3,1.5,1,0,0,0,0,1,0
2688,52,27,135,93561,1,0.6,1,452,0,0,0,1,0
2690,40,16,104,91730,1,3.4,1,249,0,0,0,0,0
2694,55,29,62,90089,1,0.2,1,0,0,0,0,1,0
2695,45,19,85,94720,3,2.1,1,0,0,0,0,1,1
2699,38,14,122,95819,2,8.0,1,0,0,0,0,1,1
2703,42,18,144,94063,2,6.1,1,158,0,0,0,0,0
2705,38,13,191,91710,2,3.0,1,0,0,0,0,1,0
2707,43,17,158,90740,1,2.4,1,0,0,0,0,1,0
2711,51,27,39,94304,2,0.8,1,0,0,0,0,0,0
2712,39,14,34,94939,4,1.7,1,0,0,0,0,1,1
2713,31,7,32,91320,1,1.7,1,0,0,0,0,1,0
2714,44,18,129,92028,1,5.7,1,0,0,0,0,1,0
2715,46,20,158,92870,3,5.4,1,432,1,0,0,0,1
2716,42,18,54,90089,1,1.8,1,0,0,0,0,1,0
2718,23,-2,45,95422,4,0.6,2,0,0,0,0,1,1
2721,48,23,32,93302,1,0.1,1,0,0,0,0,0,1
2723,58,34,31,92126,4,0.4,1,0,0,0,0,0,0
2724,54,29,72,94558,2,3.7,1,144,0,0,0,1,0
2726,63,38,138,92675,1,2.5,1,0,0,0,0,1,0
2728,45,19,69,90840,1,2.8,1,220,0,0,0,1,1
2729,39,13,58,94555,3,2.1,1,247,0,0,0,1,0
2730,58,34,63,90007,4,1.5,1,0,0,0,0,1,0
2731,56,30,43,90401,2,0.3,1,0,0,1,0,0,0
2735,56,31,64,94126,4,0.9,1,0,0,0,0,1,0
2737,53,29,12,95621,1,0.3,1,0,0,0,0,0,0
2738,57,31,159,94577,2,0.5,1,0,0,0,0,0,0
2742,29,3,49,90266,1,1.5,1,0,0,0,0,0,0
2743,39,14,89,95762,2,0.4,1,0,0,0,0,1,0
2745,51,27,10,92121,2,0.2,1,86,0,0,0,0,0
2752,47,23,32,92251,4,0.6,1,156,0,0,0,1,1
2755,26,1,61,93943,4,2.2,1,119,0,0,0,0,0
2758,63,38,50,93943,2,2.8,1,205,0,0,0,0,0
2761,32,7,49,94080,3,2.3,1,0,0,0,0,1,0
2763,56,31,65,93403,2,3.7,1,0,0,0,0,1,0
2764,55,31,13,93943,4,0.7,1,0,0,0,0,1,0
2767,58,32,108,95123,3,4.4,1,0,0,0,0,1,0
2768,48,24,59,90401,1,0.0,1,144,0,0,0,1,0
2769,48,22,163,95819,1,2.4,1,396,0,0,0,1,0
2772,41,16,115,92333,1,7.0,1,0,0,0,0,0,0
2773,55,31,130,92646,4,6.5,1,0,1,0,0,0,1
2775,53,29,118,94066,2,0.3,1,0,0,0,0,1,0
2776,38,13,163,95039,1,4.1,1,0,0,0,0,0,0
2777,46,20,140,93106,2,6.3,1,380,0,0,0,1,1
2778,59,33,91,94122,2,0.7,2,0,0,0,0,1,1
2782,47,21,22,92037,1,0.2,1,104,0,0,0,0,0
2783,47,22,53,92691,1,0.3,1,213,0,0,0,0,0
2785,36,9,115,91765,4,2.2,2,0,1,0,0,0,0
2788,60,34,152,92807,2,6.9,1,0,0,0,0,0,0
2789,45,20,30,96003,1,0.1,1,0,0,0,0,1,0
2792,44,20,182,94710,2,7.6,1,0,0,0,0,0,0
2793,54,30,44,95616,3,1.5,1,117,0,0,0,1,0
2794,57,33,122,94301,2,6.0,1,153,0,1,1,1,1
2795,52,26,35,94550,4,1.8,1,0,0,0,0,1,0
2802,58,34,41,91016,4,0.4,1,177,0,0,0,1,0
2805,56,32,33,95014,3,1.5,1,0,0,0,0,0,0
2808,27,2,129,90009,2,3.3,1,0,0,1,0,0,0
2817,50,26,128,92780,2,0.4,1,0,0,0,0,1,0
2818,31,7,105,94025,1,4.0,1,331,0,0,0,1,0
2819,35,9,40,93943,3,0.9,1,0,0,0,0,1,1
2820,63,37,10,90095,2,0.4,1,0,0,0,0,1,0
2821,29,4,102,90245,2,3.3,1,303,0,0,0,0,0
2823,30,5,30,90245,4,0.8,1,158,0,0,0,1,0
2825,62,36,44,92867,2,0.3,1,0,0,0,0,0,0
2830,35,9,82,94720,1,2.5,1,138,0,0,0,0,0
2831,59,35,39,95616,4,1.3,1,0,0,0,0,1,0
2834,46,22,152,90009,2,1.4,1,0,0,0,0,1,0
2835,40,16,12,90033,1,1.0,1,91,0,1,0,0,0
2836,42,16,32,94112,3,1.5,1,149,0,0,0,1,0
2837,25,1,74,94085,4,2.6,1,204,0,0,0,0,0
2838,39,14,54,92037,2,1.1,2,159,0,0,0,0,1
2841,41,15,95,91101,3,0.1,1,240,0,1,0,0,0
2843,36,11,90,94709,1,2.8,1,0,0,0,0,1,0
2844,27,3,20,95616,4,1.0,1,134,0,0,0,1,1
2848,44,18,21,90840,1,0.2,1,0,0,0,0,1,0
2850,45,21,158,94085,2,6.67,1,132,0,0,0,1,1
2851,58,34,125,94720,1,4.3,1,219,0,0,0,0,0
2853,54,29,183,93105,1,8.1,1,0,0,0,0,1,1
2858,34,8,184,93106,3,7.5,1,0,1,0,0,0,0
2859,36,11,158,95054,2,7.8,1,114,0,0,0,1,1
2864,29,5,70,93101,4,0.0,1,0,0,0,0,1,1
2867,46,22,141,90089,2,3.3,1,0,0,1,1,1,1
2868,59,33,110,90007,3,4.4,1,264,0,0,0,1,0
2869,52,26,31,94923,4,1.8,1,0,0,0,0,1,1
2870,60,35,22,92660,1,1.3,1,80,0,0,0,0,0
